id,title,number,duration,length,guests,summary,guests_count,Jose Edelstein,Antonio Darwich,Sara Robisco,Juan Antonio Belmonte,Jesús Martínez Frías,Cristina Ramos,Miguel Santander,Valentín Martínez,Carlos Westendorp,Pepa Becerra González,Juan Carlos Ortega,Jose Carlos del Toro,David Kipping,Angel López,Francis Villatoro,Marja Seidel,Jose Ramón Arévalo,Chano Jiménez,Juanjo Martín,Laura,Olga Zamora,Marcos Pellejero,Eva Villaver,Javier Peláez,Bernabé Cedrés,Joaquim Matías,Carmen Agustín,Carlos Prats,Natalia Ruiz Zelmanovitch,Carlos Glez Montesdeoca,Nahúm Chazarra,Emilio Rey,María Ribes,Teo Muñoz,Alfred Rosenberg,Itahisa Marcelino,Elena Denia,Aleix Roig,Jorge Pla-García,Garik Israelian,Julio Castro,Consuelo Cid,Manolo Vázquez,Sandra Benítez,Isabel Cordero,Juan Martín Maldacena,Carlos González,Angel López Sánchez,Ignacio Cirac,Marian Griso,Raúl Abreu,Eva,Alberto Aparici,Héctor Vives,Globo,Raul Infante,Manolo Collados,Javier Licandro,Daniel Marín,Vary Bayón,Marian Martínez,Alicia López,José Edelstein,Enric Pallé,Ricardo García,Jose Alberto Rubiño,Noemí Pinilla,Ignacio Crespo,Daniel López,Guillermo Ballesteros,Beatriz Ruiz,Nacho Trujillo,Héctor Socas,Nayra Rodríguez,Jorge Iglesias,Andrés Asensio,Beatriz Villarroel,Narciso Ramos,Enrique Joven,Víctor Ruiz
EP249,Ep249: Especial Premios Señal y Ruido 2019,249,9892,79136953,"['Angel López', 'Alberto Aparici', 'Ignacio Crespo', 'Sara Robisco', 'Francis Villatoro', 'Héctor Socas']","La tertulia semanal en la que repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: Gala especial premios Señal y Ruido 2019; Varios (min 4:00); Candidaturas al Premio Señal (27:00); Candidaturas al Premio Ruido (1:26:30); Colaboración Radio Skylab (2:25:00); Veredicto (2:39:00). En la foto, de arriba a abajo y de izquierda a derecha: Ángel López-Sánchez, Alberto Aparici, Ignacio Crespo, Sara Robisco, Francis Villatoro, Héctor Socas. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace... y a veces ni eso. CB:SyR es una colaboración del Museo de la Ciencia y el Cosmos de Tenerife con el Área de Investigación y la UC3 del Instituto de Astrofísica de Canarias.",6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
EP248,"Ep248: Clima, Calentamiento Global y Meteorología; Entrevista: Emilio Rey, Digitalmeteo",248,11724,93800115,"['Francis Villatoro', 'Angel López', 'Alberto Aparici', 'Sara Robisco', 'Emilio Rey', 'Héctor Socas']","La tertulia semanal en la que repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: Incendios en Australia (min 5:00); Betelgeuse y la Lotería (40:00); Cambio climático (58:00); Entrevista a Emilio Rey (2:33:10).  En la foto, de arriba a abajo y de izquierda a derecha: Francis Villatoro, Ángel López-Sánchez, Alberto Aparici, Sara Robisco, Emilio Rey, Héctor Socas. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace... y a veces ni eso. CB:SyR es una colaboración del Museo de la Ciencia y el Cosmos de Tenerife con el Área de Investigación y la UC3 del Instituto de Astrofísica de Canarias.",6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EP247,"Ep247: Indeterminismo Clásico y Metafísica; Paleontología; Pioneers, Voyagers: Futuros Encuentros; Betelgeuse; Starburst",247,8520,68167724,"['Sara Robisco', 'Alberto Aparici', 'Francis Villatoro', 'Alicia López', 'Héctor Socas']","La tertulia semanal en la que repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: Navidad (min 4:00); Nueva interpretación indeterminista de la física clásica y sus implicaciones filosóficas (25:00); Descubiertos los fósiles más antiguos con evidencia de cuidados parentales hace 300 millones de años (1:17:00); El episodio más violento de nuestra galaxia: Cuando la Vía Láctea era una galaxia ""starburst"" (1:38:20); Los futuros encuentros de las sondas Pioneer y Voyager con otras estrellas (1:49:40); Betelgeuse: ¿A punto de explotar? (2:00:00). En la foto, de arriba a abajo y de izquierda a derecha: Sara Robisco, Alberto Aparici, Francis Villatoro, Alicia López Oramas, Héctor Socas. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace... y a veces ni eso. CB:SyR es una colaboración del Museo de la Ciencia y el Cosmos de Tenerife con el Área de Investigación y la UC3 del Instituto de Astrofísica de Canarias.",5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EP246,Ep 246: Especial Sol y Luna. El Gran Apagón (de Tenerife); DKIST y Sonda Solar Parker; Mil Caras de la Luna,246,8034,64279867,"['Consuelo Cid', 'Valentín Martínez', 'Héctor Socas', 'Eva Villaver']","La tertulia semanal en la que repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: El apagón de Tenerife pudo deberse a un evento solar: Entrevista a Consuelo Cid, directora del grupo de meteorología espacial de la Universidad de Alcalá (min 4:50); DKIST y los últimos resultados de la Sonda Parker comentados por Valentín Martínez Pillet, director del National Solar Observatory de EEUU (41:00); Comentamos el libro ""Las Mil Caras de la Luna"" con su autora, la astrofísica Eva Villaver (1:25:00). En la foto, de arriba a abajo y de izquierda a derecha: Consuelo Cid, Valentín Martínez Pillet, Héctor Socas, Eva Villaver. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace... y a veces ni eso. CB:SyR es una colaboración del Museo de la Ciencia y el Cosmos de Tenerife con el Área de Investigación y la UC3 del Instituto de Astrofísica de Canarias.",4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EP245,Ep245: Estrellas que Desaparecen; L&#039;Affaire Molière; Gemelas CRISPR; Alzheimer; El Templo más Antiguo; Congreso ProAm,245,10121,80972948,"['Angel López', 'Ignacio Crespo', 'Francis Villatoro', 'María Ribes', 'Beatriz Villarroel', 'Marian Martínez', 'Héctor Socas']","La tertulia semanal en la que repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: VASCO: Buscando estrellas que aparecen o desaparecen a lo largo de un siglo (min 19:00); Datos sobre las gemelas editadas genéticamente en China (40:00); ¿Escribió Molière sus propias obras? Lo que nos dice la ciencia sobre esta polémica (1:58:00); Posible nuevo tratamiento para la enfermedad de Alzheimer (1:20:15); Resumen del congeso Astronomía Profesional-Amateur (1:38:30); Se encuentra el que podría ser el templo más antiguo de la humanidad (2:30:30). En la foto, de arriba a abajo y de izquierda a derecha: Ángel López-Sánchez, Ignacion Crespo, Francis Villatoro, María Ribes, Beatriz Villarroel, Marian Martínez, Héctor Socas. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace… y a veces ni eso. CB:SyR es una colaboración del Museo de la Ciencia y el Cosmos de Tenerife con el Área de Investigación y la UC3 del Instituto de Astrofísica de Canarias.",7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
EP244,Ep244: Parker Solar Probe; Cavidades Resonantes Solares; Algoritmo Google; Homeostasis en IA; Neuronas visuales; Aye-Aye,244,7220,57762630,"['Sara Robisco', 'Carlos González', 'Ignacio Crespo', 'Andrés Asensio', 'Carlos Westendorp']","La tertulia semanal en la que repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: primeros resultados de la Parker Solar Probe; Cavidades Resonantes Solares - Nature de Andrés; Algoritmo de Google; Homeostasis en IA; Neuronas Visuales; Aye-Aye, Primer primate de 6 dedos. En la foto, de arriba a abajo y de izquierda a derecha Sara Robisco, Carlos González, Ignacio Crespo, Andrés Asensio, Carlos Westendorp. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace… y a veces ni eso. CB:SyR es una colaboración del Museo de la Ciencia y el Cosmos de Tenerife con el Área de Investigación y la UC3 del Instituto de Astrofísica de Canarias.",5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
EP243,Ep243: MAGIC y Rayos Gamma; ¿Nuevo Bosón?; Titán; Europa; ProAm; Telescopios de Aficionado,243,9512,76098081,"['Sara Robisco', 'Francis Villatoro', 'Angel López Sánchez', 'Alicia López', 'Héctor Socas']","La tertulia semanal en la que repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: Los telescopios MAGIC detectan la emisión de fotones más energética de un estallido de rayos gamma (8:00); Un mapa geomorfológico de Titán (59:45); Se detecta vapor de agua en Europa (1:11:00); Bosón X17: ¿Se ha descubierto una quinta (o sexta) fuerza de la naturaleza? (1:32:30); Estrellas variables descubiertas por aficionados (2:03:50); Telescopios para iniciarse en la observación de aficionado (2:10:00). En la foto, de arriba a abajo y de izquierda a derecha: Sara Robisco, Francis Villatoro, Ángel López Sánchez, Alicia López, Héctor Socas. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace… y a veces ni eso. CB:SyR es una colaboración del Museo de la Ciencia y el Cosmos de Tenerife con el Área de Investigación y la UC3 del Instituto de Astrofísica de Canarias.",5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EP242,"Ep242: Geometría Cosmológica; Oxígeno, el Nuevo Misterio de Marte; Terremotos: Precursores y Réplicas",242,9829,78634257,"['Francis Villatoro', 'Angel López', 'Alberto Aparici', 'Carlos Westendorp', 'Héctor Socas']","La tertulia semanal en la que repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: LIGO/VIRGO retracta la reciente alerta por una señal desconocida (9:20); James Peebles y sus declaraciones contra la teoría del Big Bang (18:30); Espectroscopía multifibra (33:00); Starlink (40:10); TMT y EST (50:30); Terremotos: precursores y réplicas (56:00); Curiosity detecta variaciones estacionales del oxígeno en Marte (1:09:00); Cosmología (1:38:45). En la foto, de arriba a abajo y de izquierda a derecha: Francis Villatoro, Ángel López-Sánchez, Alberto Aparici, Carlos Westendorp, Héctor Socas. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace… y a veces ni eso. CB:SyR es una colaboración del Museo de la Ciencia y el Cosmos de Tenerife con el Área de Investigación y la UC3 del Instituto de Astrofísica de Canarias.",5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EP241,Ep241: Higía y la IAU; Arrokoth; Virus Contra el Cáncer; Gravitondas Desconocidas; Puertas Lógicas Cuánticas,241,9089,72718981,"['Francis Villatoro', 'Alberto Aparici', 'Ignacio Crespo', 'Héctor Socas']","La tertulia semanal en la que repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: Higía y la polémica sobre la IAU y los planetas enanos (min 5:00); Arrokoth, el nombre definitivo de Ultima Thule (46:00); CF33, un virus que podría eliminar el cáncer (1:04:00); LIGO/VIRGO detecta una señal desconocida (1:23:00); Puertas lógicas en computación cuántica (1:45:40); Señales de los oyentes (2:14:00). En la foto, de arriba a abajo y de izquierda a derecha: Francis Villatoro, Alberto Aparici, Ignacio Crespo, Héctor Socas. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace… y a veces ni eso. CB:SyR es una colaboración del Museo de la Ciencia y el Cosmos de Tenerife con el Área de Investigación y la UC3 del Instituto de Astrofísica de Canarias.",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
EP240,Ep240: DESI; Voyagers; ¿Crisis Cosmológica?; Materia Oscura; Computación Cuántica,240,8499,67995315,"['Beatriz Ruiz', 'Sara Robisco', 'Francis Villatoro', 'Héctor Socas']","La tertulia semanal en la que repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: DESI, el Dark Energy Spectroscopic Instrument, ve primera luz (min 9:00); Voyager 2 y el límite de la heliosfera (18:00); Cúspides de materia oscura (31:50); Un nuevo paper sugiere que el Universo podría ser cerrado (47:30); Computación cuántica: supremacía o ventaja (1:33:00); Señales de los oyentes (1:53:30). En la foto, de arriba a abajo y de izquierda a derecha: Bea Ruiz, Sara Robisco, Francis Villatoro, Héctor Socas. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace… y a veces ni eso. CB:SyR es una colaboración del Museo de la Ciencia y el Cosmos de Tenerife con el Área de Investigación y la UC3 del Instituto de Astrofísica de Canarias.",4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
EP239,Ep239: Marte; Bacterias Espaciales; AlphaStar de Deepmind; Materia Oscura; IA y Olfato; Exocinturones de Clarke,239,10022,80181124,"['Francis Villatoro', 'Carlos Westendorp', 'Héctor Socas']","La tertulia semanal en la que repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: Blade Runner (min 4:00); InSight: Nuevos problemas en Marte (8:40); Bacterias y hongos en la ISS (16:10); AlphaStar, el sistema de Deepmind de Google que juega al StarCraft II mejor que los humanos(38:00); Google Brain y sus redes neuronales profundas para entender el olfato (57:00); El problema de los ""cusps"" de materia oscura, ¿un fallo de simulación? (1:34:40); Nuevo paper sobre Exocinturones de Clarke (2:00:00); Señales de los oyentes y preguntas del público (2:30:00).  En la foto, de arriba a abajo y de izquierda a derecha: Francis Villatoro, Carlos Westendorp, Héctor Socas. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace… y a veces ni eso. CB:SyR es una colaboración del Museo de la Ciencia y el Cosmos de Tenerife con el Área de Investigación y la UC3 del Instituto de Astrofísica de Canarias.",3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EP238,Ep238: Actividad Solar y Asirios; Tomografía de Papiros; Edición Genética; IA para Epigrafía,238,9422,75382953,"['Sara Robisco', 'Alberto Aparici', 'María Ribes', 'Héctor Socas']","La tertulia semanal en la que repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: Tomografía e IA para recuperar papiros carbonizados por el Vesubio (min 12:00); Registros de una supertormenta solar por los astrólogos asirios en el 660 A.C. (42:00); Redes neuronales permiten reconstruir epígrafes de la antigua Grecia (1:22:00); Una nueva técnica muy prometedora para editar ADN (1:57:00). En la foto, de arriba a abajo y de izquierda a derecha: Sara Robisco, Alberto Aparici, María Ribes, Héctor Socas. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace… y a veces ni eso. CB:SyR es una colaboración del Museo de la Ciencia y el Cosmos de Tenerife con el Área de Investigación y la UC3 del Instituto de Astrofísica de Canarias.",4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EP237,"Ep237: Insight, Higgs y Helical Engine; Carne Roja; Aharonov-Bohm e Invariancia Gauge; Radiotelescopio Arecibo",237,9219,73754055,"['Sara Robisco', 'Francis Villatoro', 'Carlos Westendorp', 'Héctor Socas']","La tertulia semanal en la que repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: Breves: Insight en Marte (min 5:00), Bosón de Higgs (8:00) y Helical engine (18:30); Carne roja y recomendaciones de salud (43:20); Efecto Aharonov-Bohm y la inariancia gauge en cuántica (1:20:40); Entrevista Ing. Francisco Córdova, director del Observatorio de Arecibo (1:54:30). En la foto, de arriba a abajo y de izquierda a derecha: Sara Robisco, Francis Villatoro, Carlos Westendorp, Héctor Socas. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace… y a veces ni eso. CB:SyR es una colaboración del Museo de la Ciencia y el Cosmos de Tenerife con el Área de Investigación y la UC3 del Instituto de Astrofísica de Canarias.",4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EP236,"Ep236: Gala Nobel 2019; Análisis de los Nobel de Fisiología y Medicina, Física y Química; Machine Learning en Cosmología",236,10409,83275276,"['Sara Robisco', 'Beatriz Ruiz', 'Francis Villatoro', 'Ignacio Crespo', 'Alberto Aparici', 'Héctor Socas']","La tertulia semanal en la que repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: Nuestra gala de los Nobel 2019 (min 9:30); Fisiología y Medicina: Gestión del oxígeno en las células (27:00); Física: Cosmología teórica y exoplanetas (1:19:30); Química: Baterías de Litio (2:09:40); Algoritmos genéticos para analizar datos de supernovas tipo Ia(2:26:30). En la foto, de arriba a abajo y de izquierda a derecha: Sara Robisco, Bea Ruiz, Francis Villatoro, Ignacio Crespo, Alberto Aparici, Héctor Socas. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace… y a veces ni eso. CB:SyR es una colaboración del Museo de la Ciencia y el Cosmos de Tenerife con el Área de Investigación y la UC3 del Instituto de Astrofísica de Canarias.",6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
EP235,Ep235: Planet 9 o Agujero Negro?; Cometa Interestelar Borisov; Universo Espejo; Un Exoplaneta Peculiar,235,8691,69535704,"['Sara Robisco', 'Francis Villatoro', 'Carlos Westendorp', 'Javier Licandro', 'Héctor Socas']","La tertulia semanal en la que repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: ¿Y si el Planeta 9 fuera en realidad un agujero negro primordial?; Un exoplaneta peculiar que no encaja con las teorías de formación; El cometa interestelar 2I/Borisov; ¿Puede la materia oscura ser un universo espejo?. En la foto, de arriba a abajo y de izquierda a derecha: Sara Robisco, Francis Villatoro, Carlos Westendorp, Javier Licandro, Héctor Socas. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace… y a veces ni eso. CB:SyR es una colaboración del Museo de la Ciencia y el Cosmos de Tenerife con el Área de Investigación y la UC3 del Instituto de Astrofísica de Canarias.",5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EP234,Ep234: Supremacía Cuántica; Misión Borisov; Naukas 19; Planet Hunters TESS; Contaminación Lumínica,234,8527,68224148,"['Angel López', 'Francis Villatoro', 'Héctor Socas']","La tertulia semanal en la que repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: Propuesta de misión al objeto interestelar 2I/Borisov (min 40:00); Fotos de la sustancia blanca en la Luna (36:00); Naukas 2019 (19:00); Google podría haber logrado la supermacía cuántica (1:13:00); Ciencia ciudadana: Planet Hunters TESS descubre el exoplaneta TOI 813b (1:46:00); Luces de Navidad y contaminación lumínica (56:00). En la foto, de arriba a abajo y de izquierda a derecha: Ángel López-Sánchez, Francis Villatoro, Héctor Socas. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace… y a veces ni eso. CB:SyR es una colaboración del Museo de la Ciencia y el Cosmos de Tenerife con el Área de Investigación y la UC3 del Instituto de Astrofísica de Canarias.",3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EP233,"Ep233: Primer cometa interestelar! Neutrino evasivo; Premios Ig-Nobel; Entrevista J.A.Belmonte, C. Marín - Risco Caído",233,9033,72265024,"['Sara Robisco', 'Andrés Asensio', 'Bernabé Cedrés', 'Carlos Westendorp']","La tertulia semanal en la que repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: Primer Cometa interestelar (segundo objeto!); Noticia del límite de la masa del neutrino en experimento Katrin; Premios Ig-Nobel de la ciencia; Entrevista a Juan Antonio Belmonte y Cipriano Marín sobre la inclusión de Risco Caído en la Lista de Patrimonio de la Humanidad; Señales del público en unidad móvil!. En la foto, de arriba a abajo y de izquierda a derecha: Sara Robisco, Andrés Asensio, Bernabé Cedrés, Carlos Westendorp. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace… y a veces ni eso. CB:SyR es una colaboración del Museo de la Ciencia y el Cosmos de Tenerife con el Área de Investigación y la UC3 del Instituto de Astrofísica de Canarias.",4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
EP232,Ep232: Michio Kaku; Exoplaneta con Agua; Genética y Sexualidad; El Gran Impacto de Chicxulub; Neutrinos; Arqueas,232,9473,75787328,"['Sara Robisco', 'Alberto Aparici', 'Héctor Socas']","La tertulia semanal en la que repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: Fe de erratas: El conejo de jade (min 6:00); Los OVNIs de Michio Kaku (11:20); Extendida la Chandrayaan-2, la misión india en la Luna (51:00); Genética de la orientación sexual (59:00); Reconstruyendo el día del gran impacto de Chicxulub hace 66 milones de años (1:17:00); Arqueas en la transición de procariota a eucariota (1:31:10); KATRIN, el experimento para medir la masa del neutrino está a punto de hacer un anuncio (1:55:10); Señales de los oyentes (2:18:10). En la foto, de arriba a abajo y de izquierda a derecha: Sara Robisco, Alberto Aparici, Héctor Socas. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace… y a veces ni eso. CB:SyR es una colaboración del Museo de la Ciencia y el Cosmos de Tenerife con el Área de Investigación y la UC3 del Instituto de Astrofísica de Canarias.",3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EP231,Ep231: SpaceX vs ESA; Rumores: Agujero Negro Extraño; El Misterioso Gel Lunar; Materia Oscura; Sabine Hossenfelder,231,10398,83189177,"['Alberto Aparici', 'Francis Villatoro', 'Carlos Westendorp', 'Héctor Socas']","La tertulia semanal en la que repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: Docencia universitaria (min 7:00); Fe de erratas (18:30); Rumores de un agujero negro extraño (26:40); La Chang'e 4 encuentra una extraña sustancia en la Luna (53:30); Starlink 44 de Space X y Aeolus de ESA en riesgo de colisión (1:01:00); El exceso de rayos gamma del centro galáctico (1:22:00); Análisis de la entrevista a Sabine Hossenfelder (1:36:10). En la foto, de arriba a abajo y de izquierda a derecha: Alberto Aparici, Francis Villatoro, Carlos Westendorp, Héctor Socas. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace… y a veces ni eso. CB:SyR es una colaboración del Museo de la Ciencia y el Cosmos de Tenerife con el Área de Investigación y la UC3 del Instituto de Astrofísica de Canarias.",4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EP230,Ep230: Futuros Eventos Carrington; Clima de Venus; Gravitondas y H0; Agujeros Negros Primordiales; Señales de Oyentes,230,9404,75232697,"['Héctor Vives', 'Francis Villatoro', 'Héctor Socas']","La tertulia semanal en la que repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: La probabilidad de que vuelva a ocurrir un evento Carrington (min 12:00); Detectadas fuertes variaciones en el clima de Venus por causas desconocidas (44:00); Determinación de la constante de Hubble con ondas gravitacionales (57:00); Agujeros negros primordiales como candidatos a materia oscura (1:17:00); Señales de los oyentes: Cambio climático, radiotelescopios, sombras, el Sol (1:45:00). En la foto, de arriba a abajo y de izquierda a derecha: Héctor Vives, Francis Villatoro, Héctor Socas. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace… y a veces ni eso. CB:SyR es una colaboración del Museo de la Ciencia y el Cosmos de Tenerife con el Área de Investigación y la UC3 del Instituto de Astrofísica de Canarias.",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
